x,y,z
96.988,20.38,0.4955538
96.988,20.385,0.4950942
96.993,20.02,0.4958282
96.993,20.025,0.4959633
96.993,20.03,0.4976039
96.993,20.035,0.4975778
96.993,20.04,0.4977225
96.993,20.045,0.4979324
96.993,20.05,0.4980246
96.993,20.055,0.4980182
96.993,20.06,0.498048
96.993,20.065,0.4979054
96.993,20.07,0.4979414
96.993,20.075,0.4978459
96.993,20.08,0.4977523
96.993,20.085,0.4979019
96.993,20.09,0.4978104
96.993,20.095,0.4978175
96.993,20.1,0.4975842
96.993,20.105,0.4975055
96.993,20.11,0.4972807
96.993,20.115,0.4973005
96.993,20.12,0.4974523
96.993,20.125,0.4975402
96.993,20.13,0.4975969
96.993,20.135,0.4974416
96.993,20.14,0.497309
96.993,20.145,0.4975969
96.993,20.15,0.4972005
96.993,20.155,0.4972324
96.993,20.16,0.4974197
96.993,20.165,0.4971069
96.993,20.17,0.4970551
96.993,20.175,0.4968998
96.993,20.18,0.4973059
96.993,20.185,0.4968537
96.993,20.19,0.4969246
96.993,20.195,0.4966906
96.993,20.2,0.4966835
96.993,20.205,0.4968673
96.993,20.21,0.4965325
96.993,20.215,0.4966225
96.993,20.22,0.4965013
96.993,20.225,0.4965382
96.993,20.23,0.4966558
96.993,20.235,0.4968098
96.993,20.24,0.4964757
96.993,20.245,0.4964062
96.993,20.25,0.4961708
96.993,20.255,0.4963991
96.993,20.26,0.4963828
96.993,20.265,0.4963219
96.993,20.27,0.4962275
96.993,20.275,0.4962928
96.993,20.28,0.4963467
96.993,20.285,0.4960765
96.993,20.29,0.4960779
96.993,20.295,0.4960197
96.993,20.3,0.4960304
96.993,20.305,0.4958659
96.993,20.31,0.4960694
96.993,20.315,0.4958108
96.993,20.32,0.4958892
96.993,20.325,0.4957368
96.993,20.33,0.495719
96.993,20.335,0.495563
96.993,20.34,0.4954453
96.993,20.345,0.4956779
96.993,20.35,0.4954388
96.993,20.355,0.4954572
96.993,20.36,0.495502
96.993,20.365,0.4954723
96.993,20.37,0.4955205
96.993,20.375,0.4955044
96.993,20.38,0.4956318
96.993,20.385,0.4952586
96.998,20.02,0.4959637
96.998,20.025,0.4960417
96.998,20.03,0.4977104
96.998,20.035,0.4976686
96.998,20.04,0.4978225
96.998,20.045,0.4980941
96.998,20.05,0.4981212
96.998,20.055,0.4981132
96.998,20.06,0.4981299
96.998,20.065,0.4980069
96.998,20.07,0.4980054
96.998,20.075,0.4979771
96.998,20.08,0.4978969
96.998,20.085,0.4979622
96.998,20.09,0.4978714
96.998,20.095,0.4980054
96.998,20.1,0.4975387
96.998,20.105,0.497549
96.998,20.11,0.4974324
96.998,20.115,0.4974303
96.998,20.12,0.4975409
96.998,20.125,0.4976821
96.998,20.13,0.497692
96.998,20.135,0.4975104
96.998,20.14,0.4974556
96.998,20.145,0.4976282
96.998,20.15,0.4972594
96.998,20.155,0.4973055
96.998,20.16,0.497554
96.998,20.165,0.4972255
96.998,20.17,0.4971431
96.998,20.175,0.4970736
96.998,20.18,0.497231
96.998,20.185,0.4970012
96.998,20.19,0.4969457
96.998,20.195,0.4967991
96.998,20.2,0.4967013
96.998,20.205,0.4970353
96.998,20.21,0.4965523
96.998,20.215,0.4967736
96.998,20.22,0.4966034
96.998,20.225,0.4966289
96.998,20.23,0.4967296
96.998,20.235,0.4969083
96.998,20.24,0.4965775
96.998,20.245,0.4964963
96.998,20.25,0.4962857
96.998,20.255,0.4965147
96.998,20.26,0.4964992
96.998,20.265,0.4964538
96.998,20.27,0.4963275
96.998,20.275,0.4963637
96.998,20.28,0.496385
96.998,20.285,0.4961169
96.998,20.29,0.4963106
96.998,20.295,0.4961155
96.998,20.3,0.4961211
96.998,20.305,0.4959676
96.998,20.31,0.4960417
96.998,20.315,0.4959346
96.998,20.32,0.495971
96.998,20.325,0.4958517
96.998,20.33,0.4957063
96.998,20.335,0.4956339
96.998,20.34,0.4955094
96.998,20.345,0.4958213
96.998,20.35,0.4955233
96.998,20.355,0.495585
96.998,20.36,0.4955843
96.998,20.365,0.4956141
96.998,20.37,0.4956403
96.998,20.375,0.4955701
96.998,20.38,0.4957368
96.998,20.385,0.495346
97.003,20.02,0.4960566
97.003,20.025,0.4962138
97.003,20.03,0.497748
97.003,20.035,0.4978239
97.003,20.04,0.4978714
97.003,20.045,0.4982253
97.003,20.05,0.4981501
97.003,20.055,0.4982544
97.003,20.06,0.498226
97.003,20.065,0.4980941
97.003,20.07,0.4981416
97.003,20.075,0.4980679
97.003,20.08,0.4980594
97.003,20.085,0.4980345
97.003,20.09,0.4980189
97.003,20.095,0.4981331
97.003,20.1,0.4976192
97.003,20.105,0.4975806
97.003,20.11,0.4975885
97.003,20.115,0.4974503
97.003,20.12,0.4976968
97.003,20.125,0.4977494
97.003,20.13,0.4976204
97.003,20.135,0.4975587
97.003,20.14,0.4975963
97.003,20.145,0.4976466
97.003,20.15,0.4973904
97.003,20.155,0.4973565
97.003,20.16,0.4976365
97.003,20.165,0.4973303
97.003,20.17,0.4972005
97.003,20.175,0.4972154
97.003,20.18,0.4972544
97.003,20.185,0.4969871
97.003,20.19,0.4969686
97.003,20.195,0.4969119
97.003,20.2,0.4968041
97.003,20.205,0.4971239
97.003,20.21,0.4965906
97.003,20.215,0.4967431
97.003,20.22,0.4967161
97.003,20.225,0.4966676
97.003,20.23,0.4968346
97.003,20.235,0.4969333
97.003,20.24,0.4966433
97.003,20.245,0.4966098
97.003,20.25,0.4963772
97.003,20.255,0.4965573
97.003,20.26,0.4966024
97.003,20.265,0.4965514
97.003,20.27,0.4964169
97.003,20.275,0.4964736
97.003,20.28,0.4964992
97.003,20.285,0.4962098
97.003,20.29,0.4964211
97.003,20.295,0.496171
97.003,20.3,0.4962247
97.003,20.305,0.4960694
97.003,20.31,0.4961481
97.003,20.315,0.4959807
97.003,20.32,0.4959433
97.003,20.325,0.4959502
97.003,20.33,0.4958701
97.003,20.335,0.4956191
97.003,20.34,0.4955621
97.003,20.345,0.4959027
97.003,20.35,0.4956375
97.003,20.355,0.4957498
97.003,20.36,0.4957631
97.003,20.365,0.4957616
97.003,20.37,0.4957978
97.003,20.375,0.4956148
97.003,20.38,0.4957825
97.003,20.385,0.4954758
97.008,20.02,0.4960736
97.008,20.025,0.4963523
97.008,20.03,0.4978331
97.008,20.035,0.4979416
97.008,20.04,0.4979111
97.008,20.045,0.4985049
97.008,20.05,0.4982913
97.008,20.055,0.4984061
97.008,20.06,0.4983288
97.008,20.065,0.4981764
97.008,20.07,0.4982373
97.008,20.075,0.4982302
97.008,20.08,0.498092
97.008,20.085,0.4981161
97.008,20.09,0.4979962
97.008,20.095,0.4981239
97.008,20.1,0.4977218
97.008,20.105,0.4976331
97.008,20.11,0.4976679
97.008,20.115,0.4975395
97.008,20.12,0.4977473
97.008,20.125,0.4980459
97.008,20.13,0.4977168
97.008,20.135,0.4976601
97.008,20.14,0.4977168
97.008,20.145,0.497614
97.008,20.15,0.4974778
97.008,20.155,0.4973899
97.008,20.16,0.4976267
97.008,20.165,0.497475
97.008,20.17,0.4972048
97.008,20.175,0.4972679
97.008,20.18,0.4972679
97.008,20.185,0.4971265
97.008,20.19,0.4970481
97.008,20.195,0.4970218
97.008,20.2,0.4969566
97.008,20.205,0.4972289
97.008,20.21,0.4966211
97.008,20.215,0.4967743
97.008,20.22,0.496775
97.008,20.225,0.4968282
97.008,20.23,0.4968956
97.008,20.235,0.4969927
97.008,20.24,0.4967155
97.008,20.245,0.4966793
97.008,20.25,0.4965407
97.008,20.255,0.4966545
97.008,20.26,0.4966247
97.008,20.265,0.4966516
97.008,20.27,0.4965006
97.008,20.275,0.4964417
97.008,20.28,0.4965601
97.008,20.285,0.4962991
97.008,20.29,0.4965268
97.008,20.295,0.4962275
97.008,20.3,0.4962595
97.008,20.305,0.4961869
97.008,20.31,0.4960765
97.008,20.315,0.4960765
97.008,20.32,0.4959829
97.008,20.325,0.4960382
97.008,20.33,0.4960348
97.008,20.335,0.4957758
97.008,20.34,0.4955694
97.008,20.345,0.4960722
97.008,20.35,0.4957368
97.008,20.355,0.4958332
97.008,20.36,0.4959197
97.008,20.365,0.4958368
97.008,20.37,0.4958588
97.008,20.375,0.4957127
97.008,20.38,0.495863
97.008,20.385,0.495607
97.013,20.02,0.4961063
97.013,20.025,0.4964381
97.013,20.03,0.4978104
97.013,20.035,0.4979962
97.013,20.04,0.4980664
97.013,20.045,0.498534
97.013,20.05,0.4983316
97.013,20.055,0.49847
97.013,20.06,0.4984508
97.013,20.065,0.4981958
97.013,20.07,0.4982679
97.013,20.075,0.4981934
97.013,20.08,0.4982601
97.013,20.085,0.4982339
97.013,20.09,0.4980662
97.013,20.095,0.4983062
97.013,20.1,0.4978636
97.013,20.105,0.49777
97.013,20.11,0.4978062
97.013,20.115,0.4976069
97.013,20.12,0.4979206
97.013,20.125,0.4980473
97.013,20.13,0.4977494
97.013,20.135,0.4977126
97.013,20.14,0.4977977
97.013,20.145,0.4977196
97.013,20.15,0.4975595
97.013,20.155,0.4975076
97.013,20.16,0.4976686
97.013,20.165,0.49747
97.013,20.17,0.4972851
97.013,20.175,0.4973963
97.013,20.18,0.4973038
97.013,20.185,0.4972615
97.013,20.19,0.497161
97.013,20.195,0.4971941
97.013,20.2,0.4970672
97.013,20.205,0.4972246
97.013,20.21,0.496719
97.013,20.215,0.4968143
97.013,20.22,0.4968147
97.013,20.225,0.4969381
97.013,20.23,0.496941
97.013,20.235,0.4970481
97.013,20.24,0.4967771
97.013,20.245,0.4968651
97.013,20.25,0.4967244
97.013,20.255,0.4967339
97.013,20.26,0.4967985
97.013,20.265,0.4967431
97.013,20.27,0.4966308
97.013,20.275,0.4965162
97.013,20.28,0.4966105
97.013,20.285,0.4963467
97.013,20.29,0.4965913
97.013,20.295,0.4962758
97.013,20.3,0.4962988
97.013,20.305,0.4962247
97.013,20.31,0.4962247
97.013,20.315,0.4961942
97.013,20.32,0.4961332
97.013,20.325,0.4961027
97.013,20.33,0.4961284
97.013,20.335,0.4959871
97.013,20.34,0.4957516
97.013,20.345,0.4961105
97.013,20.35,0.4958033
97.013,20.355,0.4958588
97.013,20.36,0.4959593
97.013,20.365,0.4958098
97.013,20.37,0.4958823
97.013,20.375,0.4957673
97.013,20.38,0.4959502
97.013,20.385,0.4957105
97.018,20.02,0.4962765
97.018,20.025,0.4965545
97.018,20.03,0.4980501
97.018,20.035,0.4981223
97.018,20.04,0.4980876
97.018,20.045,0.4985901
97.018,20.05,0.4984075
97.018,20.055,0.4985887
97.018,20.06,0.4985825
97.018,20.065,0.4982459
97.018,20.07,0.4984466
97.018,20.075,0.4983365
97.018,20.08,0.4983692
97.018,20.085,0.4983841
97.018,20.09,0.4982055
97.018,20.095,0.498465
97.018,20.1,0.4979726
97.018,20.105,0.4977883
97.018,20.11,0.4979019
97.018,20.115,0.4977891
97.018,20.12,0.4980799
97.018,20.125,0.4980757
97.018,20.13,0.4978409
97.018,20.135,0.4978104
97.018,20.14,0.4978501
97.018,20.145,0.497676
97.018,20.15,0.497658
97.018,20.155,0.4976189
97.018,20.16,0.4977083
97.018,20.165,0.497497
97.018,20.17,0.4973133
97.018,20.175,0.4973615
97.018,20.18,0.4973835
97.018,20.185,0.4974556
97.018,20.19,0.4971949
97.018,20.195,0.4972955
97.018,20.2,0.4971587
97.018,20.205,0.4973665
97.018,20.21,0.4968537
97.018,20.215,0.4969968
97.018,20.22,0.4969268
97.018,20.225,0.4970176
97.018,20.23,0.4970587
97.018,20.235,0.4971617
97.018,20.24,0.4969062
97.018,20.245,0.4969192
97.018,20.25,0.4968374
97.018,20.255,0.4967771
97.018,20.26,0.4968814
97.018,20.265,0.4967431
97.018,20.27,0.4967823
97.018,20.275,0.4965906
97.018,20.28,0.4967814
97.018,20.285,0.496402
97.018,20.29,0.496702
97.018,20.295,0.4963993
97.018,20.3,0.4963772
97.018,20.305,0.4962857
97.018,20.31,0.4963438
97.018,20.315,0.4962183
97.018,20.32,0.4962462
97.018,20.325,0.4962899
97.018,20.33,0.4961942
97.018,20.335,0.4961247
97.018,20.34,0.4958615
97.018,20.345,0.4962053
97.018,20.35,0.4959992
97.018,20.355,0.4959389
97.018,20.36,0.4960071
97.018,20.365,0.4959247
97.018,20.37,0.4959361
97.018,20.375,0.4958747
97.018,20.38,0.4959595
97.018,20.385,0.4957894
97.023,20.02,0.4964312
97.023,20.025,0.4966927
97.023,20.03,0.4982466
97.023,20.035,0.4982203
97.023,20.04,0.4982225
97.023,20.045,0.4985799
97.023,20.05,0.4984125
97.023,20.055,0.4986849
97.023,20.06,0.4986338
97.023,20.065,0.4983635
97.023,20.07,0.4985175
97.023,20.075,0.4983551
97.023,20.08,0.4985409
97.023,20.085,0.4985076
97.023,20.09,0.4982373
97.023,20.095,0.4984494
97.023,20.1,0.4979934
97.023,20.105,0.4978757
97.023,20.11,0.4979698
97.023,20.115,0.4979629
97.023,20.12,0.4981835
97.023,20.125,0.4980863
97.023,20.13,0.4978409
97.023,20.135,0.4978381
97.023,20.14,0.4978707
97.023,20.145,0.497787
97.023,20.15,0.4978119
97.023,20.155,0.4976934
97.023,20.16,0.4978104
97.023,20.165,0.4975984
97.023,20.17,0.497475
97.023,20.175,0.4974445
97.023,20.18,0.4974147
97.023,20.185,0.4974197
97.023,20.19,0.4972332
97.023,20.195,0.4974168
97.023,20.2,0.4972588
97.023,20.205,0.4975374
97.023,20.21,0.4970119
97.023,20.215,0.4970771
97.023,20.22,0.4969856
97.023,20.225,0.4971104
97.023,20.23,0.4970785
97.023,20.235,0.4972629
97.023,20.24,0.496924
97.023,20.245,0.497011
97.023,20.25,0.4969884
97.023,20.255,0.4969091
97.023,20.26,0.4969871
97.023,20.265,0.4968431
97.023,20.27,0.4968353
97.023,20.275,0.4966545
97.023,20.28,0.4967999
97.023,20.285,0.4964686
97.023,20.29,0.4968027
97.023,20.295,0.4964992
97.023,20.3,0.4964708
97.023,20.305,0.4963963
97.023,20.31,0.4964374
97.023,20.315,0.4962857
97.023,20.32,0.4962552
97.023,20.325,0.4963112
97.023,20.33,0.4962871
97.023,20.335,0.4961942
97.023,20.34,0.4959807
97.023,20.345,0.4963162
97.023,20.35,0.4961311
97.023,20.355,0.495963
97.023,20.36,0.4960368
97.023,20.365,0.4960112
97.023,20.37,0.4960204
97.023,20.375,0.4958885
97.023,20.38,0.4960715
97.023,20.385,0.4959304
97.028,20.02,0.4965768
97.028,20.025,0.4968715
97.028,20.03,0.4981948
97.028,20.035,0.4983622
97.028,20.04,0.4982852
97.028,20.045,0.4986756
97.028,20.05,0.4985728
97.028,20.055,0.4987948
97.028,20.06,0.4985969
97.028,20.065,0.4984615
97.028,20.07,0.4985575
97.028,20.075,0.498412
97.028,20.08,0.4986303
97.028,20.085,0.4984955
97.028,20.09,0.4983482
97.028,20.095,0.4985231
97.028,20.1,0.4979849
97.028,20.105,0.4979629
97.028,20.11,0.4980724
97.028,20.115,0.4980969
97.028,20.12,0.4983189
97.028,20.125,0.4981565
97.028,20.13,0.4980239
97.028,20.135,0.497882
97.028,20.14,0.4978804
97.028,20.145,0.4978409
97.028,20.15,0.497892
97.028,20.155,0.4978253
97.028,20.16,0.4978331
97.028,20.165,0.4976884
97.028,20.17,0.4974847
97.028,20.175,0.4974972
97.028,20.18,0.4975055
97.028,20.185,0.4974597
97.028,20.19,0.4973364
97.028,20.195,0.4975969
97.028,20.2,0.4973204
97.028,20.205,0.4976686
97.028,20.21,0.4971395
97.028,20.215,0.497231
97.028,20.22,0.4970956
97.028,20.225,0.4971197
97.028,20.23,0.4971091
97.028,20.235,0.4973452
97.028,20.24,0.4969431
97.028,20.245,0.497041
97.028,20.25,0.4971499
97.028,20.255,0.4970176
97.028,20.26,0.4970481
97.028,20.265,0.4969091
97.028,20.27,0.4969046
97.028,20.275,0.4967204
97.028,20.28,0.4968651
97.028,20.285,0.4965126
97.028,20.29,0.4968566
97.028,20.295,0.4965906
97.028,20.3,0.4965414
97.028,20.305,0.4964708
97.028,20.31,0.4965816
97.028,20.315,0.4962758
97.028,20.32,0.4962169
97.028,20.325,0.4964736
97.028,20.33,0.4964783
97.028,20.335,0.4962715
97.028,20.34,0.496111
97.028,20.345,0.4962949
97.028,20.35,0.4962032
97.028,20.355,0.4960077
97.028,20.36,0.4961782
97.028,20.365,0.4960673
97.028,20.37,0.4960889
97.028,20.375,0.4960871
97.028,20.38,0.4961388
97.028,20.385,0.4960112
97.033,20.02,0.4967473
97.033,20.025,0.4969871
97.033,20.03,0.4982069
97.033,20.035,0.4985331
97.033,20.04,0.4982104
97.033,20.045,0.4988472
97.033,20.05,0.4986809
97.033,20.055,0.4989657
97.033,20.06,0.4987168
97.033,20.065,0.4985423
97.033,20.07,0.4986102
97.033,20.075,0.4985224
97.033,20.08,0.4987622
97.033,20.085,0.4986199
97.033,20.09,0.4984813
97.033,20.095,0.4985728
97.033,20.1,0.4980364
97.033,20.105,0.4980749
97.033,20.11,0.4980655
97.033,20.115,0.4982189
97.033,20.12,0.4985565
97.033,20.125,0.4982253
97.033,20.13,0.4980724
97.033,20.135,0.4979941
97.033,20.14,0.4979629
97.033,20.145,0.4979324
97.033,20.15,0.4979747
97.033,20.155,0.497921
97.033,20.16,0.4978756
97.033,20.165,0.4977338
97.033,20.17,0.4975845
97.033,20.175,0.4976693
97.033,20.18,0.4975803
97.033,20.185,0.4975303
97.033,20.19,0.4973835
97.033,20.195,0.4976182
97.033,20.2,0.497475
97.033,20.205,0.497709
97.033,20.21,0.4972484
97.033,20.215,0.4972795
97.033,20.22,0.4972116
97.033,20.225,0.4971901
97.033,20.23,0.4971873
97.033,20.235,0.4974861
97.033,20.24,0.4971756
97.033,20.245,0.4970785
97.033,20.25,0.4972636
97.033,20.255,0.4971239
97.033,20.26,0.4970799
97.033,20.265,0.4969566
97.033,20.27,0.4969739
97.033,20.275,0.4967902
97.033,20.28,0.4969621
97.033,20.285,0.4965765
97.033,20.29,0.4968782
97.033,20.295,0.4966516
97.033,20.3,0.4965722
97.033,20.305,0.4965296
97.033,20.31,0.4966253
97.033,20.315,0.4958318
97.033,20.32,0.4964686
97.033,20.325,0.4964729
97.033,20.33,0.4966017
97.033,20.335,0.4963425
97.033,20.34,0.4962218
97.033,20.345,0.4963772
97.033,20.35,0.4963508
97.033,20.355,0.4960875
97.033,20.36,0.4962788
97.033,20.365,0.4961481
97.033,20.37,0.4961776
97.033,20.375,0.4961512
97.033,20.38,0.4963093
97.033,20.385,0.4960807
97.038,20.02,0.4968304
97.038,20.025,0.4971104
97.038,20.03,0.4982905
97.038,20.035,0.498674
97.038,20.04,0.4982679
97.038,20.045,0.4989325
97.038,20.05,0.4987671
97.038,20.055,0.4990531
97.038,20.06,0.4988181
97.038,20.065,0.4986643
97.038,20.07,0.4987281
97.038,20.075,0.4986033
97.038,20.08,0.4988359
97.038,20.085,0.4986948
97.038,20.09,0.4987075
97.038,20.095,0.4986636
97.038,20.1,0.4982012
97.038,20.105,0.4982062
97.038,20.11,0.4982636
97.038,20.115,0.4983898
97.038,20.12,0.4986338
97.038,20.125,0.4982969
97.038,20.13,0.4980849
97.038,20.135,0.4981459
97.038,20.14,0.498107
97.038,20.145,0.4980239
97.038,20.15,0.4980182
97.038,20.155,0.4980308
97.038,20.16,0.4979324
97.038,20.165,0.4978714
97.038,20.17,0.4977076
97.038,20.175,0.4977487
97.038,20.18,0.497658
97.038,20.185,0.4975736
97.038,20.19,0.4975551
97.038,20.195,0.4976871
97.038,20.2,0.4976409
97.038,20.205,0.4975969
97.038,20.21,0.4973785
97.038,20.215,0.4974376
97.038,20.22,0.4972955
97.038,20.225,0.497292
97.038,20.23,0.4972509
97.038,20.235,0.4975969
97.038,20.24,0.4973426
97.038,20.245,0.4971615
97.038,20.25,0.4974424
97.038,20.255,0.497134
97.038,20.26,0.4971091
97.038,20.265,0.4969913
97.038,20.27,0.4970481
97.038,20.275,0.4969275
97.038,20.28,0.4969786
97.038,20.285,0.4967147
97.038,20.29,0.4968998
97.038,20.295,0.4968651
97.038,20.3,0.4966821
97.038,20.305,0.496519
97.038,20.31,0.4967956
97.038,20.315,0.4964672
97.038,20.32,0.4966694
97.038,20.325,0.4965324
97.038,20.33,0.4967899
97.038,20.335,0.4964298
97.038,20.34,0.4963091
97.038,20.345,0.4964381
97.038,20.35,0.4964601
97.038,20.355,0.4961389
97.038,20.36,0.4963578
97.038,20.365,0.4962261
97.038,20.37,0.4963091
97.038,20.375,0.4961999
97.038,20.38,0.4964048
97.038,20.385,0.4961547
97.043,20.02,0.4969358
97.043,20.025,0.497241
97.043,20.03,0.4985423
97.043,20.035,0.4987253
97.043,20.04,0.4983416
97.043,20.045,0.4989457
97.043,20.05,0.4989332
97.043,20.055,0.4991564
97.043,20.06,0.4988154
97.043,20.065,0.4986898
97.043,20.07,0.498799
97.043,20.075,0.4986892
97.043,20.08,0.4989146
97.043,20.085,0.4988217
97.043,20.09,0.4988472
97.043,20.095,0.4987955
97.043,20.1,0.4983288
97.043,20.105,0.4983524
97.043,20.11,0.4984111
97.043,20.115,0.4984295
97.043,20.12,0.4986338
97.043,20.125,0.4983508
97.043,20.13,0.4983657
97.043,20.135,0.498265
97.043,20.14,0.4982069
97.043,20.145,0.4982179
97.043,20.15,0.4980218
97.043,20.155,0.4981154
97.043,20.16,0.4980849
97.043,20.165,0.4979629
97.043,20.17,0.497848
97.043,20.175,0.4977891
97.043,20.18,0.4978548
97.043,20.185,0.497658
97.043,20.19,0.4976441
97.043,20.195,0.4977884
97.043,20.2,0.4977537
97.043,20.205,0.4976551
97.043,20.21,0.4975154
97.043,20.215,0.4975119
97.043,20.22,0.497431
97.043,20.225,0.4973835
97.043,20.23,0.4973287
97.043,20.235,0.4976764
97.043,20.24,0.4974084
97.043,20.245,0.4972232
97.043,20.25,0.4975817
97.043,20.255,0.4972353
97.043,20.26,0.497192
97.043,20.265,0.4971208
97.043,20.27,0.4971395
97.043,20.275,0.4970286
97.043,20.28,0.4970883
97.043,20.285,0.4967785
97.043,20.29,0.4969679
97.043,20.295,0.4969842
97.043,20.3,0.4967126
97.043,20.305,0.4966516
97.043,20.31,0.4969793
97.043,20.315,0.4965518
97.043,20.32,0.4967679
97.043,20.325,0.4966013
97.043,20.33,0.4968526
97.043,20.335,0.4965428
97.043,20.34,0.4964714
97.043,20.345,0.4965463
97.043,20.35,0.4966211
97.043,20.355,0.4962509
97.043,20.36,0.496382
97.043,20.365,0.4963495
97.043,20.37,0.4963772
97.043,20.375,0.4963162
97.043,20.38,0.4964686
97.043,20.385,0.4962552
97.048,20.02,0.4970453
97.048,20.025,0.4972837
97.048,20.03,0.4988701
97.048,20.035,0.4988338
97.048,20.04,0.4984317
97.048,20.045,0.4990607
97.048,20.05,0.4991002
97.048,20.055,0.4992742
97.048,20.06,0.4988394
97.048,20.065,0.4987735
97.048,20.07,0.4988597
97.048,20.075,0.4987558
97.048,20.08,0.4989692
97.048,20.085,0.4989387
97.048,20.09,0.498954
97.048,20.095,0.4987863
97.048,20.1,0.4984494
97.048,20.105,0.4985409
97.048,20.11,0.4984083
97.048,20.115,0.4985302
97.048,20.12,0.4986532
97.048,20.125,0.498443
97.048,20.13,0.4984661
97.048,20.135,0.4983232
97.048,20.14,0.4982679
